did,model,split_number,ensemble_index,test_index,target,predicted_class,output_class_0,output_class_1
46937,hydra_160m,4,0,1340,1,0,0.5381976962089539,0.46180230379104614
46937,hydra_160m,4,0,1341,0,1,0.4475865960121155,0.5524134635925293
46937,hydra_160m,4,0,1342,0,1,0.3029005229473114,0.697099506855011
46937,hydra_160m,4,0,1343,0,0,0.6529365181922913,0.34706345200538635
46937,hydra_160m,4,0,1344,1,1,0.3614678680896759,0.6385321617126465
46937,hydra_160m,4,0,1345,1,1,0.3637112081050873,0.6362887620925903
46937,hydra_160m,4,0,1346,1,1,0.4398864507675171,0.5601135492324829
46937,hydra_160m,4,0,1347,0,1,0.22023005783557892,0.7797698974609375
46937,hydra_160m,4,0,1348,1,1,0.19208984076976776,0.807910144329071
46937,hydra_160m,4,0,1349,1,1,0.4297853112220764,0.5702147483825684
46937,hydra_160m,4,0,1350,1,1,0.390232115983963,0.6097679138183594
46937,hydra_160m,4,0,1351,0,1,0.32230690121650696,0.6776930689811707
46937,hydra_160m,4,0,1352,1,1,0.4132692515850067,0.5867307186126709
46937,hydra_160m,4,0,1353,1,1,0.24819202721118927,0.7518079876899719
46937,hydra_160m,4,0,1354,1,1,0.2975338399410248,0.7024661898612976
46937,hydra_160m,4,0,1355,0,1,0.3917444944381714,0.6082555055618286
46937,hydra_160m,4,0,1356,0,0,0.6063315868377686,0.39366841316223145
46937,hydra_160m,4,0,1357,0,1,0.29388704895973206,0.7061129808425903
46937,hydra_160m,4,0,1358,1,1,0.282937616109848,0.7170623540878296
46937,hydra_160m,4,0,1359,1,0,0.5624534487724304,0.4375465512275696
46937,hydra_160m,4,0,1360,0,0,0.5179718732833862,0.48202812671661377
46937,hydra_160m,4,0,1361,0,1,0.21149037778377533,0.7885096669197083
46937,hydra_160m,4,0,1362,1,1,0.48135456442832947,0.5186454653739929
46937,hydra_160m,4,0,1363,1,1,0.37555792927742004,0.6244420409202576
46937,hydra_160m,4,0,1364,1,0,0.5202475786209106,0.47975242137908936
46937,hydra_160m,4,0,1365,0,1,0.3298192024230957,0.6701808571815491
46937,hydra_160m,4,0,1366,0,0,0.5179733037948608,0.4820266664028168
46937,hydra_160m,4,0,1367,1,1,0.38387706875801086,0.6161229014396667
46937,hydra_160m,4,0,1368,0,1,0.3447956144809723,0.6552044153213501
46937,hydra_160m,4,0,1369,0,1,0.3113645017147064,0.688635528087616
46937,hydra_160m,4,0,1370,0,1,0.31992417573928833,0.6800758838653564
46937,hydra_160m,4,0,1371,0,0,0.5267637968063354,0.47323617339134216
46937,hydra_160m,4,0,1372,1,1,0.3199769854545593,0.6800230145454407
46937,hydra_160m,4,0,1373,1,1,0.403160035610199,0.596839964389801
46937,hydra_160m,4,0,1374,1,0,0.5838209986686707,0.41617900133132935
46937,hydra_160m,4,0,1375,1,0,0.5182598829269409,0.48174014687538147
46937,hydra_160m,4,0,1376,0,1,0.4682047665119171,0.5317952036857605
46937,hydra_160m,4,0,1377,0,1,0.4904310703277588,0.5095689296722412
46937,hydra_160m,4,0,1378,1,1,0.2753051221370697,0.7246948480606079
46937,hydra_160m,4,0,1379,0,0,0.517156183719635,0.482843816280365
46937,hydra_160m,4,0,1380,1,1,0.2652130424976349,0.7347869873046875
46937,hydra_160m,4,0,1381,0,1,0.4049954414367676,0.5950044989585876
46937,hydra_160m,4,0,1382,0,0,0.5018600225448608,0.49813997745513916
46937,hydra_160m,4,0,1383,1,1,0.359711229801178,0.6402888298034668
46937,hydra_160m,4,0,1384,1,1,0.237413227558136,0.7625867128372192
46937,hydra_160m,4,0,1385,1,1,0.42712798714637756,0.5728719830513
46937,hydra_160m,4,0,1386,1,1,0.3071958124637604,0.6928041577339172
46937,hydra_160m,4,0,1387,1,1,0.45510342717170715,0.5448966026306152
46937,hydra_160m,4,0,1388,0,1,0.49458158016204834,0.5054184794425964
46937,hydra_160m,4,0,1389,1,1,0.3054162263870239,0.6945837140083313
46937,hydra_160m,4,0,1390,1,1,0.4216058850288391,0.5783941149711609
46937,hydra_160m,4,0,1391,1,1,0.2500592768192291,0.7499406933784485
46937,hydra_160m,4,0,1392,0,0,0.5337382555007935,0.46626174449920654
46937,hydra_160m,4,0,1393,0,1,0.42757725715637207,0.5724227428436279
46937,hydra_160m,4,0,1394,0,0,0.5762739777565002,0.42372608184814453
46937,hydra_160m,4,0,1395,0,0,0.5607784390449524,0.4392215609550476
46937,hydra_160m,4,0,1396,1,0,0.5172910690307617,0.4827089011669159
46937,hydra_160m,4,0,1397,1,1,0.3244788944721222,0.6755211353302002
46937,hydra_160m,4,0,1398,0,1,0.36970868706703186,0.6302913427352905
46937,hydra_160m,4,0,1399,1,1,0.4566117227077484,0.5433882474899292
46937,hydra_160m,4,0,1400,1,1,0.4276192784309387,0.5723807215690613
46937,hydra_160m,4,0,1401,1,1,0.3897387385368347,0.6102612018585205
46937,hydra_160m,4,0,1402,1,1,0.3924396336078644,0.607560396194458
46937,hydra_160m,4,0,1403,0,1,0.3929208517074585,0.6070791482925415
46937,hydra_160m,4,0,1404,1,1,0.38620954751968384,0.6137904524803162
46937,hydra_160m,4,0,1405,0,0,0.5079514384269714,0.49204856157302856
46937,hydra_160m,4,0,1406,1,1,0.26456567645072937,0.7354342937469482
46937,hydra_160m,4,0,1407,0,0,0.5469000339508057,0.45309996604919434
46937,hydra_160m,4,0,1408,0,1,0.3426927924156189,0.6573072075843811
46937,hydra_160m,4,0,1409,1,1,0.345809668302536,0.6541903018951416
46937,hydra_160m,4,0,1410,0,1,0.48501497507095337,0.5149849653244019
46937,hydra_160m,4,0,1411,1,1,0.39654743671417236,0.6034525632858276
46937,hydra_160m,4,0,1412,0,0,0.5234836339950562,0.47651636600494385
46937,hydra_160m,4,0,1413,0,1,0.3787331283092499,0.6212668418884277
46937,hydra_160m,4,0,1414,1,1,0.32397186756134033,0.6760281324386597
46937,hydra_160m,4,0,1415,1,1,0.29789382219314575,0.7021061778068542
46937,hydra_160m,4,0,1416,0,0,0.61129230260849,0.38870763778686523
46937,hydra_160m,4,0,1417,0,1,0.32658490538597107,0.6734151244163513
46937,hydra_160m,4,0,1418,0,0,0.5078019499778748,0.49219802021980286
46937,hydra_160m,4,0,1419,0,0,0.5723862051963806,0.427613765001297
46937,hydra_160m,4,0,1420,1,1,0.3990269601345062,0.6009730696678162
46937,hydra_160m,4,0,1421,0,1,0.4199531674385071,0.5800468325614929
46937,hydra_160m,4,0,1422,1,1,0.31775522232055664,0.6822448372840881
46937,hydra_160m,4,0,1423,0,1,0.45898178219795227,0.5410182476043701
46937,hydra_160m,4,0,1424,0,1,0.4163171052932739,0.5836828947067261
46937,hydra_160m,4,0,1425,1,1,0.4980340301990509,0.5019659996032715
46937,hydra_160m,4,0,1426,1,1,0.3271290957927704,0.6728708744049072
46937,hydra_160m,4,0,1427,1,1,0.34248286485671997,0.6575171947479248
46937,hydra_160m,4,0,1428,1,1,0.4301789104938507,0.5698210597038269
46937,hydra_160m,4,0,1429,1,1,0.42169103026390076,0.5783089995384216
46937,hydra_160m,4,0,1430,0,1,0.34870555996894836,0.6512944102287292
46937,hydra_160m,4,0,1431,0,1,0.4230080544948578,0.5769919753074646
46937,hydra_160m,4,0,1432,1,1,0.2681121528148651,0.7318878769874573
46937,hydra_160m,4,0,1433,1,1,0.3192855417728424,0.68071448802948
46937,hydra_160m,4,0,1434,1,1,0.3143328130245209,0.6856672167778015
46937,hydra_160m,4,0,1435,1,0,0.5438779592514038,0.4561220705509186
46937,hydra_160m,4,0,1436,1,1,0.4456618130207062,0.5543382167816162
46937,hydra_160m,4,0,1437,1,1,0.291383296251297,0.7086166739463806
46937,hydra_160m,4,0,1438,1,1,0.35442280769348145,0.6455771923065186
46937,hydra_160m,4,0,1439,0,1,0.4847872853279114,0.5152127146720886
46937,hydra_160m,4,0,1440,1,1,0.21142658591270447,0.7885733842849731
46937,hydra_160m,4,0,1441,1,1,0.3422601521015167,0.6577398180961609
46937,hydra_160m,4,0,1442,1,1,0.4160253703594208,0.5839745998382568
46937,hydra_160m,4,0,1443,0,1,0.43288031220436096,0.5671197175979614
46937,hydra_160m,4,0,1444,0,1,0.49837660789489746,0.5016233921051025
46937,hydra_160m,4,0,1445,0,1,0.435001939535141,0.5649980306625366
46937,hydra_160m,4,0,1446,0,1,0.45985016226768494,0.5401498079299927
46937,hydra_160m,4,0,1447,0,1,0.38743987679481506,0.6125601530075073
46937,hydra_160m,4,0,1448,1,1,0.36786597967147827,0.6321340203285217
46937,hydra_160m,4,0,1449,1,0,0.5730648636817932,0.4269351363182068
46937,hydra_160m,4,0,1450,1,1,0.32768887281417847,0.6723111271858215
46937,hydra_160m,4,0,1451,0,1,0.43247660994529724,0.5675234198570251
46937,hydra_160m,4,0,1452,1,1,0.22696085274219513,0.7730391621589661
46937,hydra_160m,4,0,1453,1,1,0.37111636996269226,0.6288836002349854
46937,hydra_160m,4,0,1454,1,1,0.3009485900402069,0.6990514397621155
46937,hydra_160m,4,0,1455,0,1,0.4920758903026581,0.5079241394996643
46937,hydra_160m,4,0,1456,1,1,0.32219943404197693,0.6778005361557007
46937,hydra_160m,4,0,1457,0,1,0.422710120677948,0.5772898197174072
46937,hydra_160m,4,0,1458,0,1,0.44976621866226196,0.550233781337738
46937,hydra_160m,4,0,1459,1,1,0.2690729796886444,0.7309269905090332
46937,hydra_160m,4,0,1460,1,1,0.24371451139450073,0.7562854886054993
46937,hydra_160m,4,0,1461,0,0,0.6013518571853638,0.398648202419281
46937,hydra_160m,4,0,1462,1,1,0.42479023337364197,0.5752097368240356
46937,hydra_160m,4,0,1463,1,1,0.3474653363227844,0.6525346636772156
46937,hydra_160m,4,0,1464,1,1,0.4480406641960144,0.5519593954086304
46937,hydra_160m,4,0,1465,1,1,0.3816284239292145,0.6183716058731079
46937,hydra_160m,4,0,1466,1,1,0.2749050557613373,0.7250949144363403
46937,hydra_160m,4,0,1467,1,1,0.4869469404220581,0.5130531191825867
46937,hydra_160m,4,0,1468,0,0,0.6370388865470886,0.36296117305755615
46937,hydra_160m,4,0,1469,0,1,0.4072670042514801,0.5927330255508423
46937,hydra_160m,4,0,1470,0,0,0.5299000144004822,0.4700999855995178
46937,hydra_160m,4,0,1471,1,0,0.5621605515480042,0.43783947825431824
46937,hydra_160m,4,0,1472,1,1,0.4041370749473572,0.5958629250526428
46937,hydra_160m,4,0,1473,0,1,0.4861915707588196,0.5138084292411804
46937,hydra_160m,4,0,1474,0,0,0.522422730922699,0.47757723927497864
46937,hydra_160m,4,0,1475,0,0,0.6936184763908386,0.3063815236091614
46937,hydra_160m,4,0,1476,1,1,0.4310947060585022,0.5689052939414978
46937,hydra_160m,4,0,1477,0,1,0.34116628766059875,0.6588336825370789
46937,hydra_160m,4,0,1478,1,1,0.48170536756515503,0.518294632434845
46937,hydra_160m,4,0,1479,0,1,0.2629644572734833,0.7370355129241943
46937,hydra_160m,4,0,1480,1,1,0.28478050231933594,0.7152194976806641
46937,hydra_160m,4,0,1481,0,1,0.42593914270401,0.57406085729599
46937,hydra_160m,4,0,1482,1,1,0.3339720666408539,0.6660279631614685
46937,hydra_160m,4,0,1483,1,1,0.2509719431400299,0.7490280866622925
46937,hydra_160m,4,0,1484,0,1,0.2527792155742645,0.7472207546234131
46937,hydra_160m,4,0,1485,0,1,0.1808999627828598,0.819100022315979
46937,hydra_160m,4,0,1486,1,1,0.3096192479133606,0.6903807520866394
46937,hydra_160m,4,0,1487,1,1,0.33553507924079895,0.6644649505615234
46937,hydra_160m,4,0,1488,1,0,0.5109198689460754,0.48908013105392456
46937,hydra_160m,4,0,1489,1,0,0.5076065063476562,0.49239349365234375
46937,hydra_160m,4,0,1490,0,1,0.49182844161987305,0.508171558380127
46937,hydra_160m,4,0,1491,0,0,0.5153924822807312,0.4846075773239136
46937,hydra_160m,4,0,1492,0,1,0.43641725182533264,0.5635827779769897
46937,hydra_160m,4,0,1493,0,1,0.4221961200237274,0.577803909778595
46937,hydra_160m,4,0,1494,1,1,0.3444148004055023,0.6555852293968201
46937,hydra_160m,4,0,1495,0,1,0.4791375994682312,0.5208624005317688
46937,hydra_160m,4,0,1496,1,1,0.287822425365448,0.7121775150299072
46937,hydra_160m,4,0,1497,0,1,0.22344712913036346,0.7765528559684753
46937,hydra_160m,4,0,1498,0,1,0.4129631221294403,0.5870369076728821
46937,hydra_160m,4,0,1499,1,0,0.5506688356399536,0.449331134557724
46937,hydra_160m,4,0,1500,1,1,0.37059247493743896,0.6294075846672058
46937,hydra_160m,4,0,1501,1,1,0.3245103359222412,0.6754896640777588
46937,hydra_160m,4,0,1502,1,1,0.4572484493255615,0.5427516102790833
46937,hydra_160m,4,0,1503,0,1,0.4361390769481659,0.5638608932495117
46937,hydra_160m,4,0,1504,0,1,0.33775952458381653,0.6622404456138611
46937,hydra_160m,4,0,1505,0,1,0.39716261625289917,0.6028373837471008
46937,hydra_160m,4,0,1506,1,1,0.38053637742996216,0.6194636225700378
46937,hydra_160m,4,0,1507,0,1,0.49112841486930847,0.5088715553283691
46937,hydra_160m,4,0,1508,0,0,0.5234781503677368,0.4765218496322632
46937,hydra_160m,4,0,1509,0,1,0.34142154455184937,0.6585784554481506
46937,hydra_160m,4,0,1510,1,1,0.24649880826473236,0.7535011768341064
46937,hydra_160m,4,0,1511,0,1,0.2627100348472595,0.7372899651527405
46937,hydra_160m,4,0,1512,1,1,0.3579748868942261,0.6420251131057739
46937,hydra_160m,4,0,1513,1,1,0.4181134104728699,0.5818866491317749
46937,hydra_160m,4,0,1514,0,1,0.42331230640411377,0.5766876935958862
46937,hydra_160m,4,0,1515,1,1,0.22886905074119568,0.7711309790611267
46937,hydra_160m,4,0,1516,1,0,0.5642387270927429,0.43576133251190186
46937,hydra_160m,4,0,1517,1,0,0.5544793009757996,0.44552069902420044
46937,hydra_160m,4,0,1518,0,1,0.4251667261123657,0.5748332142829895
46937,hydra_160m,4,0,1519,1,1,0.3182277977466583,0.6817721724510193
46937,hydra_160m,4,0,1520,0,1,0.4231700301170349,0.5768299102783203
46937,hydra_160m,4,0,1521,0,0,0.5080422163009644,0.49195775389671326
46937,hydra_160m,4,0,1522,1,1,0.3159957528114319,0.6840043067932129
46937,hydra_160m,4,0,1523,0,1,0.4875634014606476,0.51243656873703
46937,hydra_160m,4,0,1524,1,1,0.2495402842760086,0.7504597306251526
46937,hydra_160m,4,0,1525,1,1,0.2565418779850006,0.7434581518173218
46937,hydra_160m,4,0,1526,0,1,0.4822344481945038,0.5177655816078186
46937,hydra_160m,4,0,1527,0,1,0.33629369735717773,0.6637063026428223
46937,hydra_160m,4,0,1528,0,1,0.36815810203552246,0.6318418979644775
46937,hydra_160m,4,0,1529,0,1,0.4629424810409546,0.5370575189590454
46937,hydra_160m,4,0,1530,1,1,0.23241901397705078,0.7675809860229492
46937,hydra_160m,4,0,1531,0,1,0.3836469054222107,0.6163530945777893
46937,hydra_160m,4,0,1532,1,1,0.48758643865585327,0.5124135613441467
46937,hydra_160m,4,0,1533,0,1,0.49612829089164734,0.503871738910675
46937,hydra_160m,4,0,1534,1,0,0.5042916536331177,0.49570831656455994
46937,hydra_160m,4,0,1535,1,1,0.29919594526290894,0.7008039951324463
46937,hydra_160m,4,0,1536,0,1,0.36778026819229126,0.6322197914123535
46937,hydra_160m,4,0,1537,0,1,0.4416390359401703,0.5583609938621521
46937,hydra_160m,4,0,1538,1,1,0.32522475719451904,0.674775242805481
46937,hydra_160m,4,0,1539,1,0,0.5184192657470703,0.4815807342529297
46937,hydra_160m,4,0,1540,0,0,0.5912262797355652,0.4087736904621124
46937,hydra_160m,4,0,1541,0,1,0.33160901069641113,0.6683909893035889
46937,hydra_160m,4,0,1542,0,1,0.3395291268825531,0.6604709029197693
46937,hydra_160m,4,0,1543,1,1,0.22547858953475952,0.7745214700698853
46937,hydra_160m,4,0,1544,1,1,0.2356535941362381,0.7643463611602783
46937,hydra_160m,4,0,1545,0,1,0.4574061632156372,0.5425938367843628
46937,hydra_160m,4,0,1546,0,0,0.5290952920913696,0.47090470790863037
46937,hydra_160m,4,0,1547,0,1,0.39135003089904785,0.6086499094963074
46937,hydra_160m,4,0,1548,0,0,0.5705553293228149,0.42944467067718506
46937,hydra_160m,4,0,1549,1,1,0.2535731792449951,0.7464268207550049
46937,hydra_160m,4,0,1550,0,1,0.43265262246131897,0.5673474073410034
46937,hydra_160m,4,0,1551,0,1,0.44235727190971375,0.5576427578926086
46937,hydra_160m,4,0,1552,1,1,0.27290815114974976,0.7270917892456055
46937,hydra_160m,4,0,1553,1,1,0.26585832238197327,0.7341416478157043
46937,hydra_160m,4,0,1554,0,1,0.45887234807014465,0.541127622127533
46937,hydra_160m,4,0,1555,1,1,0.3768298029899597,0.6231701970100403
46937,hydra_160m,4,0,1556,0,0,0.5344393849372864,0.46556055545806885
46937,hydra_160m,4,0,1557,1,0,0.5473588109016418,0.45264118909835815
46937,hydra_160m,4,0,1558,0,1,0.4699775278568268,0.5300224423408508
46937,hydra_160m,4,0,1559,1,1,0.3141652047634125,0.6858348250389099
46937,hydra_160m,4,0,1560,0,1,0.46084699034690857,0.539152979850769
46937,hydra_160m,4,0,1561,0,0,0.5243532061576843,0.47564682364463806
46937,hydra_160m,4,0,1562,1,1,0.45555242896080017,0.5444475412368774
46937,hydra_160m,4,0,1563,1,1,0.4328518211841583,0.5671481490135193
46937,hydra_160m,4,0,1564,0,0,0.5519344806671143,0.44806551933288574
46937,hydra_160m,4,0,1565,0,1,0.3363184630870819,0.6636815071105957
46937,hydra_160m,4,0,1566,0,1,0.2802892327308655,0.7197108268737793
46937,hydra_160m,4,0,1567,0,0,0.5557472705841064,0.44425278902053833
46937,hydra_160m,4,0,1568,0,0,0.6145573258399963,0.38544267416000366
46937,hydra_160m,4,0,1569,0,1,0.3915453255176544,0.608454704284668
46937,hydra_160m,4,0,1570,1,1,0.45248737931251526,0.5475126504898071
46937,hydra_160m,4,0,1571,1,1,0.3797399699687958,0.6202600598335266
46937,hydra_160m,4,0,1572,1,1,0.4628196656703949,0.5371803045272827
46937,hydra_160m,4,0,1573,1,1,0.35107845067977905,0.6489216089248657
46937,hydra_160m,4,0,1574,0,1,0.3825605809688568,0.6174394488334656
46937,hydra_160m,4,0,1575,1,1,0.3007383644580841,0.6992616653442383
46937,hydra_160m,4,0,1576,0,1,0.34527039527893066,0.6547296047210693
46937,hydra_160m,4,0,1577,0,1,0.49297937750816345,0.5070205926895142
46937,hydra_160m,4,0,1578,0,1,0.44702449440956116,0.5529754757881165
46937,hydra_160m,4,0,1579,1,1,0.3870989680290222,0.6129010319709778
46937,hydra_160m,4,0,1580,0,1,0.432228147983551,0.567771852016449
46937,hydra_160m,4,0,1581,0,0,0.6144004464149475,0.3855995535850525
46937,hydra_160m,4,0,1582,0,1,0.46881458163261414,0.5311853885650635
46937,hydra_160m,4,0,1583,0,1,0.3815707862377167,0.6184292435646057
46937,hydra_160m,4,0,1584,1,1,0.4774929881095886,0.5225069522857666
46937,hydra_160m,4,0,1585,1,1,0.48408544063568115,0.5159145593643188
46937,hydra_160m,4,0,1586,1,1,0.27459093928337097,0.7254090905189514
46937,hydra_160m,4,0,1587,0,0,0.6696237325668335,0.3303762376308441
46937,hydra_160m,4,0,1588,1,1,0.40313249826431274,0.5968675017356873
46937,hydra_160m,4,0,1589,1,1,0.4421939551830292,0.5578060150146484
46937,hydra_160m,4,0,1590,1,0,0.542478084564209,0.457521915435791
46937,hydra_160m,4,0,1591,1,1,0.23381713032722473,0.7661828398704529
46937,hydra_160m,4,0,1592,1,1,0.38307613134384155,0.6169239282608032
46937,hydra_160m,4,0,1593,0,0,0.5458189845085144,0.4541809856891632
46937,hydra_160m,4,0,1594,0,1,0.32947367429733276,0.670526385307312
46937,hydra_160m,4,0,1595,0,1,0.4876905679702759,0.5123094320297241
46937,hydra_160m,4,0,1596,1,1,0.4058071970939636,0.5941928029060364
46937,hydra_160m,4,0,1597,1,1,0.2636425495147705,0.7363575100898743
46937,hydra_160m,4,0,1598,1,1,0.3274015486240387,0.6725984811782837
46937,hydra_160m,4,0,1599,0,1,0.3717651665210724,0.6282348036766052
46937,hydra_160m,4,0,1600,0,1,0.4901612401008606,0.5098387002944946
46937,hydra_160m,4,0,1601,0,1,0.29970502853393555,0.7002949714660645
46937,hydra_160m,4,0,1602,1,0,0.5531392693519592,0.44686076045036316
46937,hydra_160m,4,0,1603,0,1,0.3715228736400604,0.6284770965576172
46937,hydra_160m,4,0,1604,0,1,0.3431093394756317,0.6568906307220459
46937,hydra_160m,4,0,1605,1,1,0.35211053490638733,0.6478894948959351
46937,hydra_160m,4,0,1606,1,1,0.4419088065624237,0.5580912232398987
46937,hydra_160m,4,0,1607,0,0,0.6143332123756409,0.38566675782203674
46937,hydra_160m,4,0,1608,1,1,0.3120778799057007,0.6879221796989441
46937,hydra_160m,4,0,1609,0,0,0.5491890907287598,0.45081090927124023
46937,hydra_160m,4,0,1610,0,1,0.43882182240486145,0.5611781477928162
46937,hydra_160m,4,0,1611,1,1,0.2509138584136963,0.7490861415863037
46937,hydra_160m,4,0,1612,1,1,0.36258646845817566,0.637413501739502
46937,hydra_160m,4,0,1613,0,0,0.5744687914848328,0.42553117871284485
46937,hydra_160m,4,0,1614,0,1,0.29585814476013184,0.7041418552398682
46937,hydra_160m,4,0,1615,1,1,0.32952994108200073,0.670470118522644
46937,hydra_160m,4,0,1616,1,1,0.42183148860931396,0.578168511390686
46937,hydra_160m,4,0,1617,1,1,0.2614883482456207,0.7385116815567017
46937,hydra_160m,4,0,1618,0,1,0.3808477818965912,0.6191522479057312
46937,hydra_160m,4,0,1619,0,1,0.45405322313308716,0.5459467768669128
46937,hydra_160m,4,0,1620,1,1,0.4104655683040619,0.5895344018936157
46937,hydra_160m,4,0,1621,1,1,0.2818451523780823,0.7181549072265625
46937,hydra_160m,4,0,1622,0,1,0.41438451409339905,0.5856154561042786
46937,hydra_160m,4,0,1623,1,1,0.3696514368057251,0.6303485631942749
46937,hydra_160m,4,0,1624,1,1,0.3222171366214752,0.6777828335762024
46937,hydra_160m,4,0,1625,1,1,0.48027026653289795,0.519729733467102
46937,hydra_160m,4,0,1626,1,1,0.42451509833335876,0.5754849314689636
46937,hydra_160m,4,0,1627,1,1,0.4579201638698578,0.5420798063278198
46937,hydra_160m,4,0,1628,0,0,0.5029328465461731,0.4970671236515045
46937,hydra_160m,4,0,1629,1,0,0.5346431136131287,0.46535685658454895
46937,hydra_160m,4,0,1630,1,1,0.2870975732803345,0.7129024863243103
46937,hydra_160m,4,0,1631,0,1,0.46884727478027344,0.5311527252197266
46937,hydra_160m,4,0,1632,1,1,0.31088322401046753,0.6891167759895325
46937,hydra_160m,4,0,1633,1,1,0.4283709228038788,0.5716290473937988
46937,hydra_160m,4,0,1634,1,1,0.4220816493034363,0.577918291091919
46937,hydra_160m,4,0,1635,1,1,0.42359864711761475,0.5764012932777405
46937,hydra_160m,4,0,1636,1,1,0.4050980806350708,0.5949019193649292
46937,hydra_160m,4,0,1637,0,1,0.4529065489768982,0.5470934510231018
46937,hydra_160m,4,0,1638,0,1,0.46182507276535034,0.5381749272346497
46937,hydra_160m,4,0,1639,0,0,0.5044910907745361,0.4955088794231415
46937,hydra_160m,4,0,1640,0,1,0.46269315481185913,0.5373067855834961
46937,hydra_160m,4,0,1641,1,1,0.42464402318000793,0.5753559470176697
46937,hydra_160m,4,0,1642,0,0,0.5348526239395142,0.46514734625816345
46937,hydra_160m,4,0,1643,0,1,0.34675654768943787,0.6532434821128845
46937,hydra_160m,4,0,1644,1,1,0.3095431327819824,0.6904568672180176
46937,hydra_160m,4,0,1645,1,1,0.3419490456581116,0.6580509543418884
46937,hydra_160m,4,0,1646,1,1,0.3626773953437805,0.6373226046562195
46937,hydra_160m,4,0,1647,1,1,0.32817158102989197,0.6718283891677856
46937,hydra_160m,4,0,1648,1,1,0.25131919980049133,0.748680830001831
46937,hydra_160m,4,0,1649,0,0,0.5882604122161865,0.4117395877838135
46937,hydra_160m,4,0,1650,1,1,0.3472089469432831,0.6527910828590393
46937,hydra_160m,4,0,1651,1,1,0.3133949339389801,0.6866050362586975
46937,hydra_160m,4,0,1652,0,1,0.4278043806552887,0.5721955895423889
46937,hydra_160m,4,0,1653,0,1,0.3973572552204132,0.6026427149772644
46937,hydra_160m,4,0,1654,0,1,0.3895270526409149,0.6104729771614075
46937,hydra_160m,4,0,1655,1,1,0.26086845993995667,0.7391315698623657
46937,hydra_160m,4,0,1656,1,1,0.310320645570755,0.6896793842315674
46937,hydra_160m,4,0,1657,1,0,0.5487592220306396,0.45124080777168274
46937,hydra_160m,4,0,1658,0,1,0.3757569193840027,0.6242430806159973
46937,hydra_160m,4,0,1659,0,0,0.5445153117179871,0.45548468828201294
46937,hydra_160m,4,0,1660,0,1,0.3941956162452698,0.6058043837547302
46937,hydra_160m,4,0,1661,1,1,0.28507235646247864,0.7149276733398438
46937,hydra_160m,4,0,1662,0,1,0.3487914502620697,0.6512085199356079
46937,hydra_160m,4,0,1663,1,0,0.5685310363769531,0.4314689636230469
46937,hydra_160m,4,0,1664,1,1,0.2346450686454773,0.7653549909591675
46937,hydra_160m,4,0,1665,1,1,0.3605785369873047,0.6394214630126953
46937,hydra_160m,4,0,1666,0,0,0.5404056906700134,0.45959433913230896
46937,hydra_160m,4,0,1667,1,0,0.5313773155212402,0.46862271428108215
46937,hydra_160m,4,0,1668,0,1,0.47206225991249084,0.5279377102851868
46937,hydra_160m,4,0,1669,0,1,0.3440263271331787,0.6559736132621765
46937,hydra_160m,4,0,1670,0,1,0.46198779344558716,0.5380122065544128
46937,hydra_160m,4,0,1671,0,1,0.42797645926475525,0.5720235705375671
46937,hydra_160m,4,0,1672,0,1,0.385675847530365,0.6143242120742798
46937,hydra_160m,4,0,1673,1,1,0.2644434869289398,0.7355564832687378
46937,hydra_160m,4,0,1674,1,1,0.3492278456687927,0.6507721543312073
46937,hydra_160m,4,0,1675,1,0,0.6486923098564148,0.3513076901435852
46937,hydra_160m,4,0,1676,0,0,0.5320412516593933,0.46795880794525146
46937,hydra_160m,4,0,1677,0,1,0.3929884135723114,0.6070115566253662
46937,hydra_160m,4,0,1678,1,0,0.6307440996170044,0.3692558705806732
46937,hydra_160m,4,0,1679,0,0,0.582037091255188,0.417962908744812
46937,hydra_160m,4,0,1680,0,1,0.40265244245529175,0.5973475575447083
46937,hydra_160m,4,0,1681,1,1,0.46637457609176636,0.5336254239082336
46937,hydra_160m,4,0,1682,0,1,0.4035886824131012,0.5964113473892212
46937,hydra_160m,4,0,1683,0,1,0.2864694595336914,0.7135305404663086
46937,hydra_160m,4,0,1684,0,1,0.422435998916626,0.577564001083374
46937,hydra_160m,4,0,1685,0,0,0.6128365397453308,0.3871634304523468
46937,hydra_160m,4,0,1686,0,0,0.5926333069801331,0.40736666321754456
46937,hydra_160m,4,0,1687,1,1,0.28185632824897766,0.7181436419487
46937,hydra_160m,4,0,1688,1,1,0.47743329405784607,0.5225667357444763
46937,hydra_160m,4,0,1689,1,1,0.34297865629196167,0.6570213437080383
46937,hydra_160m,4,0,1690,0,1,0.49029937386512756,0.50970059633255
46937,hydra_160m,4,0,1691,1,1,0.4312979578971863,0.5687020421028137
46937,hydra_160m,4,0,1692,1,1,0.3428453207015991,0.6571546196937561
46937,hydra_160m,4,0,1693,1,1,0.4019066393375397,0.5980933904647827
46937,hydra_160m,4,0,1694,1,1,0.38684511184692383,0.613154947757721
46937,hydra_160m,4,0,1695,1,1,0.3746010959148407,0.6253988742828369
46937,hydra_160m,4,0,1696,1,1,0.28879988193511963,0.7112001180648804
46937,hydra_160m,4,0,1697,1,1,0.34535253047943115,0.6546474695205688
46937,hydra_160m,4,0,1698,0,1,0.39005157351493835,0.6099483966827393
